Distance_(pixels),Gray_Value
7106,32.2500
7107,34.3750
7108,34.7500
7109,34.5000
7110,34.0000
7111,32.7500
7112,31.2500
7113,30.8750
7114,30.5000
7115,30.2500
7116,30.1250
7117,30.2500
7118,31.0000
7119,31.3750
7120,32.5000
7121,33.5000
7122,34.5000
7123,34.6250
7124,34.0000
7125,32.1250
7126,30.2500
7127,29.6250
7128,30.1250
7129,30.6250
7130,31.6250
7131,34.2500
7132,36.7500
7133,37.6250
7134,36.6250
7135,34.6250
7136,33.2500
7137,32.5000
7138,31.5000
7139,31.6250
7140,32.3750
7141,34.2500
7142,34.3750
7143,34.2500
7144,33.8750
7145,34.2500
7146,34.0000
7147,34.1250
7148,33.8750
7149,34.3750
7150,33.7500
7151,32.8750
7152,32.6250
7153,33.2500
7154,33.1250
7155,33.0000
7156,32.7500
7157,32.6250
7158,32.1250
7159,31.2500
7160,29.8750
7161,30.2500
7162,30.1250
7163,30.0000
7164,30.7500
7165,33.1250
7166,35.3750
7167,37.2500
7168,37.7500
7169,37.0000
7170,34.8750
7171,32.5000
7172,32.0000
7173,32.0000
7174,33.1250
7175,33.7500
7176,33.7500
7177,32.3750
7178,31.3750
7179,30.0000
7180,29.8750
7181,29.8750
7182,30.5000
7183,30.0000
7184,29.2500
7185,28.5000
7186,29.1250
7187,29.7500
7188,31.6250
7189,33.0000
7190,35.1250
7191,36.2500
7192,37.8750
7193,38.6250
7194,39.0000
7195,38.7500
7196,38.7500
7197,37.1250
7198,35.8750
7199,33.8750
7200,32.8750
7201,33.3750
7202,34.6250
7203,35.6250
7204,37.2500
7205,37.8750
7206,38.0000
7207,37.7500
7208,36.0000
7209,34.8750
7210,33.7500
7211,33.1250
7212,34.5000
7213,34.2500
7214,33.7500
7215,33.7500
7216,33.2500
7217,32.6250
7218,31.5000
7219,30.7500
7220,31.2500
7221,31.7500
7222,32.8750
7223,33.1250
7224,33.3750
7225,32.5000
7226,31.7500
7227,31.2500
7228,30.7500
7229,30.8750
7230,31.3750
7231,31.6250
7232,31.2500
7233,30.6250
7234,28.6250
7235,27.0000
7236,26.6250
7237,28.3750
7238,30.8750
7239,33.7500
7240,36.0000
7241,37.5000
7242,37.2500
7243,35.5000
7244,33.0000
7245,31.0000
7246,29.6250
7247,28.7500
7248,28.2500
7249,28.3750
7250,28.7500
7251,29.3750
7252,29.7500
7253,30.5000
7254,31.5000
7255,31.8750
7256,31.7500
7257,31.0000
7258,30.6250
7259,30.0000
7260,30.1250
7261,30.6250
7262,32.1250
7263,34.8750
7264,37.7500
7265,38.7500
7266,37.5000
7267,36.5000
7268,34.6250
7269,33.1250
7270,32.0000
7271,31.6250
7272,31.6250
7273,32.5000
7274,32.2500
7275,32.6250
7276,33.6250
7277,33.8750
7278,34.1250
7279,32.5000
7280,30.7500
7281,30.3750
7282,31.0000
7283,31.6250
7284,33.8750
7285,34.6250
7286,34.7500
7287,33.5000
7288,31.8750
7289,30.2500
7290,30.7500
7291,30.6250
7292,32.1250
7293,32.8750
7294,33.7500
7295,33.3750
7296,34.1250
7297,33.3750
7298,34.0000
7299,33.6250
7300,33.1250
7301,32.7500
7302,33.5000
7303,33.7500
7304,32.7500
7305,32.1250
7306,30.3750
7307,29.1250
7308,28.3750
7309,29.5000
7310,33.2500
7311,38.1250
7312,41.3750
7313,42.0000
7314,40.5000
7315,37.5000
7316,35.8750
7317,33.5000
7318,32.6250
7319,32.1250
7320,32.0000
7321,30.7500
7322,29.7500
7323,28.8750
7324,30.0000
7325,31.5000
7326,33.2500
7327,33.2500
7328,33.5000
7329,33.1250
7330,33.1250
7331,32.3750
7332,33.6250
7333,34.3750
7334,35.8750
7335,36.0000
7336,36.3750
7337,36.5000
7338,36.0000
7339,34.0000
7340,32.5000
7341,31.3750
7342,31.1250
7343,30.7500
7344,30.8750
7345,31.6250
7346,32.8750
7347,33.5000
7348,33.6250
7349,33.7500
7350,32.5000
7351,31.3750
7352,30.0000
7353,29.2500
7354,29.7500
7355,30.6250
7356,30.8750
7357,31.6250
7358,32.3750
7359,33.5000
7360,34.1250
7361,34.0000
7362,34.6250
7363,35.6250
7364,36.0000
7365,36.0000
7366,36.8750
7367,37.0000
7368,36.8750
7369,35.6250
7370,34.1250
7371,34.3750
7372,35.0000
7373,36.0000
7374,37.2500
7375,37.5000
7376,36.3750
7377,34.0000
7378,30.3750
7379,28.1250
7380,27.3750
7381,29.0000
7382,31.7500
7383,35.5000
7384,38.1250
7385,39.5000
7386,38.2500
7387,36.1250
7388,33.2500
7389,31.8750
7390,30.3750
7391,30.3750
7392,30.2500
7393,29.8750
7394,30.1250
7395,30.5000
7396,30.8750
7397,31.2500
7398,32.3750
7399,33.2500
7400,33.0000
7401,31.5000
7402,30.2500
7403,30.0000
7404,30.2500
7405,31.3750
7406,32.2500
7407,34.6250
7408,36.6250
7409,37.6250
7410,37.7500
7411,37.6250
7412,36.6250
7413,35.3750
7414,33.8750
7415,32.6250
7416,32.5000
7417,32.1250
7418,33.0000
7419,34.1250
7420,34.2500
7421,33.6250
7422,33.0000
7423,31.6250
7424,31.6250
7425,31.2500
7426,30.8750
7427,31.3750
7428,31.7500
7429,32.5000
7430,32.7500
7431,31.8750
7432,31.7500
7433,32.2500
7434,32.6250
7435,33.2500
7436,34.0000
7437,35.1250
7438,36.2500
7439,36.0000
7440,34.8750
7441,33.8750
7442,33.2500
7443,33.3750
7444,33.1250
7445,33.8750
7446,35.0000
7447,35.6250
7448,35.7500
7449,34.3750
7450,32.3750
7451,32.0000
7452,31.2500
7453,33.2500
7454,35.3750
7455,38.1250
7456,39.7500
7457,39.8750
7458,37.1250
7459,34.6250
7460,31.7500
7461,30.6250
7462,30.3750
7463,30.6250
7464,30.6250
7465,30.5000
7466,30.0000
7467,30.0000
7468,30.6250
7469,31.7500
7470,31.8750
7471,31.7500
7472,31.2500
7473,30.6250
7474,29.0000
7475,28.7500
7476,28.7500
7477,29.7500
7478,30.1250
7479,31.2500
7480,33.0000
7481,34.8750
7482,35.7500
7483,35.6250
7484,35.5000
7485,34.8750
7486,33.1250
7487,31.5000
7488,31.6250
7489,31.3750
7490,32.3750
7491,33.5000
7492,35.0000
7493,35.6250
7494,35.5000
7495,35.0000
7496,34.1250
7497,33.0000
7498,32.7500
7499,33.8750
7500,35.7500
7501,36.7500
7502,37.0000
7503,36.5000
7504,35.6250
7505,35.1250
7506,34.2500
7507,34.6250
7508,34.5000
7509,34.3750
7510,33.1250
7511,32.2500
7512,31.8750
7513,31.6250
7514,31.6250
7515,32.7500
7516,32.1250
7517,33.8750
7518,35.6250
7519,36.7500
7520,36.7500
7521,35.2500
7522,34.2500
7523,33.7500
7524,32.8750
7525,33.5000
7526,35.3750
7527,36.5000
7528,37.5000
7529,36.6250
7530,35.5000
7531,33.3750
7532,31.2500
7533,29.8750
7534,28.3750
7535,27.0000
7536,27.1250
7537,27.7500
7538,29.8750
7539,31.5000
7540,32.1250
7541,32.3750
7542,32.2500
7543,30.6250
7544,29.6250
7545,27.8750
7546,28.0000
7547,27.6250
7548,29.1250
7549,30.1250
7550,32.5000
7551,34.5000
7552,37.3750
7553,39.1250
7554,40.5000
7555,40.6250
7556,40.0000
7557,38.6250
7558,36.7500
7559,34.3750
7560,33.1250
7561,31.7500
7562,30.7500
7563,30.7500
7564,31.2500
7565,31.8750
7566,32.3750
7567,32.5000
7568,31.7500
7569,30.8750
7570,30.7500
7571,31.2500
7572,32.0000
7573,32.2500
7574,32.7500
7575,33.2500
7576,32.6250
7577,33.1250
7578,34.0000
7579,35.7500
7580,36.7500
7581,37.2500
7582,37.3750
7583,37.6250
7584,36.8750
7585,36.6250
7586,35.2500
7587,34.6250
7588,33.7500
7589,33.3750
7590,32.6250
7591,33.0000
7592,33.6250
7593,33.0000
7594,30.7500
7595,29.6250
7596,29.8750
7597,31.5000
7598,33.2500
7599,36.2500
7600,38.1250
7601,38.3750
7602,36.6250
7603,34.3750
7604,32.3750
7605,30.7500
7606,30.1250
7607,29.3750
7608,29.8750
7609,29.5000
7610,30.6250
7611,31.6250
7612,32.6250
7613,33.6250
7614,34.3750
7615,34.2500
7616,33.2500
7617,31.8750
7618,30.1250
7619,29.6250
7620,29.1250
7621,30.1250
7622,31.3750
7623,32.6250
7624,34.0000
7625,35.2500
7626,35.5000
7627,36.6250
7628,36.3750
7629,36.5000
7630,36.0000
7631,34.8750
7632,33.7500
7633,33.6250
7634,33.6250
7635,33.7500
7636,34.1250
7637,34.6250
7638,35.2500
7639,34.8750
7640,34.2500
7641,34.1250
7642,34.6250
7643,34.2500
7644,35.0000
7645,35.2500
7646,35.2500
7647,35.6250
7648,36.1250
7649,36.1250
7650,36.1250
7651,35.5000
7652,35.6250
7653,35.2500
7654,35.6250
7655,35.3750
7656,36.1250
7657,36.7500
7658,37.6250
7659,37.6250
7660,37.0000
7661,37.1250
7662,36.6250
7663,36.3750
7664,34.3750
7665,33.5000
7666,32.3750
7667,32.0000
7668,31.6250
7669,33.3750
7670,34.3750
7671,36.3750
7672,37.6250
7673,36.6250
7674,36.1250
7675,34.0000
7676,33.3750
7677,32.1250
7678,31.3750
7679,30.1250
7680,31.2500
7681,32.3750
7682,34.5000
7683,36.2500
7684,37.6250
7685,38.5000
7686,37.8750
7687,36.1250
7688,34.1250
7689,32.6250
7690,31.1250
7691,31.1250
7692,31.2500
7693,33.2500
7694,34.2500
7695,35.8750
7696,37.7500
7697,38.7500
7698,38.8750
7699,38.8750
7700,37.3750
7701,36.0000
7702,34.0000
7703,32.2500
7704,31.7500
7705,31.7500
7706,32.2500
7707,33.0000
7708,33.6250
7709,33.3750
7710,33.8750
7711,32.2500
7712,30.8750
7713,29.8750
7714,30.8750
7715,31.8750
7716,33.0000
7717,33.8750
7718,34.6250
7719,34.0000
7720,32.2500
7721,31.1250
7722,31.1250
7723,30.6250
7724,31.3750
7725,32.2500
7726,33.6250
7727,33.3750
7728,33.2500
7729,32.1250
7730,32.2500
7731,33.1250
7732,33.7500
7733,34.6250
7734,35.1250
7735,34.8750
7736,33.2500
7737,30.6250
7738,28.2500
7739,26.5000
7740,26.7500
7741,27.6250
7742,30.8750
7743,33.3750
7744,35.3750
7745,35.6250
7746,35.1250
7747,33.0000
7748,30.0000
7749,27.5000
7750,26.5000
7751,26.3750
7752,26.5000
7753,27.6250
7754,29.2500
7755,31.3750
7756,32.8750
7757,34.2500
7758,34.5000
7759,34.2500
7760,33.3750
7761,31.8750
7762,29.3750
7763,29.0000
7764,28.5000
7765,29.2500
7766,30.1250
7767,31.2500
7768,33.5000
7769,34.6250
7770,35.8750
7771,37.2500
7772,37.7500
7773,37.5000
7774,37.5000
7775,36.0000
7776,35.0000
7777,34.5000
7778,35.5000
7779,36.7500
7780,37.0000
7781,36.7500
7782,37.0000
7783,35.5000
7784,33.2500
7785,30.8750
7786,30.1250
7787,30.1250
7788,32.0000
7789,34.2500
7790,36.2500
7791,36.3750
7792,36.1250
7793,34.8750
7794,34.6250
7795,32.8750
7796,32.8750
7797,32.8750
7798,33.2500
7799,32.6250
7800,31.6250
7801,30.5000
7802,31.3750
7803,32.3750
7804,33.7500
7805,35.2500
7806,36.5000
7807,37.5000
7808,38.0000
7809,36.0000
7810,35.0000
7811,34.2500
7812,35.2500
7813,35.5000
7814,36.7500
7815,38.1250
7816,38.5000
7817,36.6250
7818,34.6250
7819,32.8750
7820,31.3750
7821,31.0000
7822,31.6250
7823,32.5000
7824,32.6250
7825,32.1250
7826,31.3750
7827,31.2500
7828,30.7500
7829,30.0000
7830,30.0000
7831,29.7500
7832,29.7500
7833,29.3750
7834,29.1250
7835,29.3750
7836,30.3750
7837,31.3750
7838,31.3750
7839,32.3750
7840,33.6250
7841,34.7500
7842,35.8750
7843,37.1250
7844,37.3750
7845,36.7500
7846,35.7500
7847,34.7500
7848,34.7500
7849,34.1250
7850,34.6250
7851,34.7500
7852,35.2500
7853,34.5000
7854,33.1250
7855,31.5000
7856,30.6250
7857,30.3750
7858,32.3750
7859,34.8750
7860,37.5000
7861,39.0000
7862,39.1250
7863,37.3750
7864,35.7500
7865,34.6250
7866,34.1250
7867,35.3750
7868,35.6250
7869,34.8750
7870,34.1250
7871,32.7500
7872,31.7500
7873,31.1250
7874,31.5000
7875,31.5000
7876,33.0000
7877,34.5000
7878,35.7500
7879,35.8750
7880,34.1250
7881,32.2500
7882,31.8750
7883,30.6250
7884,30.7500
7885,31.7500
7886,34.6250
7887,37.2500
7888,39.0000
7889,38.2500
7890,37.8750
7891,35.8750
7892,33.8750
7893,31.1250
7894,30.0000
7895,29.6250
7896,29.3750
7897,28.6250
7898,28.0000
7899,28.0000
7900,28.7500
7901,29.3750
7902,29.2500
7903,29.2500
7904,29.0000
7905,27.8750
7906,26.8750
7907,26.5000
7908,27.2500
7909,28.5000
7910,29.6250
7911,31.7500
7912,34.2500
7913,35.8750
7914,36.7500
7915,37.0000
7916,36.2500
7917,35.3750
7918,32.7500
7919,31.3750
7920,30.8750
7921,31.2500
7922,32.2500
7923,33.6250
7924,34.7500
7925,34.8750
7926,34.2500
7927,32.7500
7928,31.3750
7929,30.5000
7930,30.3750
7931,31.6250
7932,32.7500
7933,33.5000
7934,33.1250
7935,33.1250
7936,33.5000
7937,33.2500
7938,32.3750
7939,32.5000
7940,33.0000
7941,32.2500
7942,31.3750
7943,30.6250
7944,30.0000
7945,29.8750
7946,29.3750
7947,30.2500
7948,31.2500
7949,32.5000
7950,33.7500
7951,35.1250
7952,35.8750
7953,34.2500
7954,33.0000
7955,31.3750
7956,31.3750
7957,32.3750
7958,35.3750
7959,38.0000
7960,40.6250
7961,39.6250
7962,38.5000
7963,35.0000
7964,30.8750
7965,27.7500
7966,27.0000
7967,27.0000
7968,28.5000
7969,29.1250
7970,30.2500
7971,30.7500
7972,31.0000
7973,31.2500
7974,31.2500
7975,30.1250
7976,30.5000
7977,31.6250
7978,31.6250
7979,31.7500
7980,32.1250
7981,32.5000
7982,33.0000
7983,33.1250
7984,33.1250
7985,34.5000
7986,35.0000
7987,35.6250
7988,36.5000
7989,36.6250
7990,36.0000
7991,35.0000
7992,32.8750
7993,32.3750
7994,32.8750
7995,33.5000
7996,34.5000
7997,34.3750
7998,34.5000
7999,31.7500
8000,29.1250
8001,27.3750
8002,27.6250
8003,29.1250
8004,31.0000
8005,33.5000
8006,34.7500
8007,35.6250
8008,35.6250
8009,36.0000
8010,35.6250
8011,35.8750
8012,34.8750
8013,34.6250
8014,32.7500
8015,31.6250
8016,31.2500
8017,30.8750
8018,31.3750
8019,31.8750
8020,32.5000
8021,33.3750
8022,34.1250
8023,34.0000
8024,33.3750
8025,32.6250
8026,31.5000
8027,31.5000
8028,31.8750
8029,34.2500
8030,38.1250
8031,40.5000
8032,41.5000
8033,41.2500
8034,39.6250
8035,36.6250
8036,33.2500
8037,31.1250
8038,29.8750
8039,29.0000
8040,28.5000
8041,28.0000
8042,29.0000
8043,31.7500
8044,33.6250
8045,35.3750
8046,36.5000
8047,36.0000
8048,34.5000
8049,32.1250
8050,30.7500
8051,31.8750
8052,33.3750
8053,34.8750
8054,35.5000
8055,36.6250
8056,36.8750
8057,36.5000
8058,36.0000
8059,36.1250
8060,36.2500
8061,35.8750
8062,35.2500
8063,35.3750
8064,35.0000
8065,34.3750
8066,34.5000
8067,35.5000
8068,36.1250
8069,35.2500
8070,35.5000
8071,35.5000
8072,35.0000
8073,34.2500
8074,34.5000
8075,34.5000
8076,34.5000
8077,33.6250
8078,32.8750
8079,31.3750
8080,30.5000
8081,31.1250
8082,32.8750
8083,34.7500
8084,36.5000
8085,37.1250
8086,37.2500
8087,36.8750
8088,35.8750
8089,34.6250
8090,33.5000
8091,32.5000
8092,32.1250
8093,32.3750
8094,33.5000
8095,34.8750
8096,37.2500
8097,37.3750
8098,35.5000
8099,33.8750
8100,32.2500
8101,32.1250
8102,33.6250
8103,36.6250
8104,38.5000
8105,39.8750
8106,38.3750
8107,36.3750
8108,34.5000
8109,31.6250
8110,30.3750
8111,30.7500
8112,30.8750
8113,30.7500
8114,32.0000
8115,32.3750
8116,34.2500
8117,34.5000
8118,34.7500
8119,33.7500
8120,32.7500
8121,30.6250
8122,29.5000
8123,29.2500
8124,29.0000
8125,29.1250
8126,30.3750
8127,31.5000
8128,32.6250
8129,34.1250
8130,35.5000
8131,37.6250
8132,38.0000
8133,37.5000
8134,37.0000
8135,35.7500
8136,34.7500
8137,33.5000
8138,34.1250
8139,35.6250
8140,37.7500
8141,38.1250
8142,38.0000
8143,37.0000
8144,35.1250
8145,33.0000
8146,30.8750
8147,29.7500
8148,30.6250
8149,32.2500
8150,33.2500
8151,34.7500
8152,35.1250
8153,36.1250
8154,36.3750
8155,35.7500
8156,35.8750
8157,35.8750
8158,35.5000
8159,35.3750
8160,35.5000
8161,35.1250
8162,35.1250
8163,35.2500
8164,35.5000
8165,36.5000
8166,37.6250
8167,38.1250
8168,37.5000
8169,35.2500
8170,33.5000
8171,32.0000
8172,32.1250
8173,33.5000
8174,37.1250
8175,40.3750
8176,42.3750
8177,42.1250
8178,40.3750
8179,37.3750
8180,34.7500
8181,32.8750
8182,32.1250
8183,31.5000
8184,30.7500
8185,30.8750
8186,31.5000
8187,32.1250
8188,33.7500
8189,35.5000
